"LIST_NO","LIST_DATE","LEVELS_MF","ADDRESS","NO_BEDROOMS","FURNISHED_RN","HIGH_SCHOOL","LIST_OR_SALE_PRICE","LIST_PRICE","ORIG_PRICE","SQUARE_FEET","NEIGHBORHOOD","OFF_MKT_DATE","OFFER_DATE"
73256546,"06/21/2024",,"26 St. Rose Street U:3",3,"No",,3600.00,3450.00,3450.00,1200,,"07/05/2024","06/30/2024"
73256540,"06/24/2024",,"1185 Central St",3,"Yes",,3350.00,3000.00,3000.00,2000,,"07/06/2024","06/30/2024"
73256537,"06/24/2024",,"110 Broad Street U:301",2,,,7700.00,8000.00,8000.00,1907,,"07/28/2024","07/28/2024"
73256532,"06/24/2024",,"74 Commonwealth Ave U:3",0,"Yes",,3200.00,3200.00,3200.00,484,,"07/14/2024","06/28/2024"
73256528,"06/24/2024",,"162 Quincy Shore Dr U:66",3,"No",,3200.00,3200.00,3200.00,1460,,"07/14/2024","07/14/2024"
73256525,"06/24/2024",,"466 Sumner St U:1",2,"No",,2300.00,2400.00,2500.00,800,,"08/04/2024","08/04/2024"
73256521,"06/24/2024",,"28 Academy Hill Rd U:1R",1,"No",,2450.00,2450.00,2500.00,99999,,"08/09/2024","08/09/2024"
73256515,"06/24/2024",,"97 Raymond U:1",1,"Partial","Fairhaven High",1800.00,1800.00,2100.00,800,,"08/31/2024","08/31/2024"
73256514,"06/24/2024",,"3 West",3,"No","Medway High",2825.00,2825.00,2825.00,1118,,"07/11/2024","07/08/2024"
73256497,"06/24/2024",,"147 Turner Rd U:97",1,,,1850.00,1850.00,1850.00,700,,"07/11/2024","07/11/2024"
73256492,"06/24/2024",,"987 Memorial Dr U:G73",1,,,2800.00,2800.00,3000.00,430,,"07/11/2024","07/11/2024"
73256482,"06/24/2024",,"29 swallow U:3",1,"No",,2800.00,2700.00,2700.00,450,,"07/19/2024","07/19/2024"
73256480,"06/24/2024",,"3 Depot",5,,,2400.00,2400.00,2800.00,2160,,"08/07/2024","08/01/2024"
73256476,"06/24/2024",,"66 Purchase St U:0",3,"Yes",,3750.00,3750.00,3750.00,1940,,"07/10/2024","06/28/2024"
73256472,"06/24/2024",,"8 Ashcroft ST U:0",4,"No",,2500.00,2500.00,2500.00,1512,,"07/20/2024","07/20/2024"
73256467,"06/24/2024",,"34 Auburn U:1",2,"No",,3400.00,3400.00,3800.00,1200,,"07/16/2024","07/16/2024"
73256465,"06/24/2024",,"179 Deane St U:2",3,,,1500.00,1500.00,1500.00,950,,"07/08/2024","07/08/2024"
73256464,"06/24/2024",,"378 Parker St U:2",3,,,1900.00,1900.00,1900.00,1100,,"07/02/2024","06/30/2024"
73256453,"06/24/2024",,"108 Peterborough St U:4A",1,,,3095.00,3095.00,3095.00,630,,"07/03/2024","07/03/2024"
73256452,"06/24/2024",,"100 Lovejoy Wharf U:6M",1,"Yes",,3300.00,3300.00,3300.00,693,,"07/06/2024","07/06/2024"
73256441,"06/24/2024",,"18 Winslow Road U:1",1,,,2800.00,2800.00,3250.00,800,,"08/19/2024","08/19/2024"
73256440,"06/24/2024",,"22 Maple Crest Cir U:E",2,"No",,1850.00,1850.00,1750.00,912,,"07/13/2024","07/13/2024"
73256436,"06/24/2024",,"2001 Commonwealth Ave U:32",1,"No",,2250.00,2250.00,2350.00,635,,"09/04/2024","09/04/2024"
73256435,"06/24/2024",,"117 Vernon St U:U1",3,,,4050.00,4080.00,4080.00,2213,,"07/04/2024","07/04/2024"
73256432,"06/24/2024",,"18 Miller Stile Road U:1",2,"No","Quincy High",2300.00,2300.00,2300.00,950,,"07/09/2024","07/09/2024"
73256430,"06/24/2024",,"31 Cabot St U:4",1,,,2100.00,2100.00,2100.00,650,,"07/09/2024","07/09/2024"
73256413,"06/24/2024",,"1 Franklin Street U:3801",2,"No",,10500.00,9500.00,9500.00,1589,,"08/09/2024","08/09/2024"
73256410,"06/24/2024",,"137 Orleans Street U:3",3,,,3300.00,3300.00,3300.00,1000,,"07/21/2024","07/21/2024"
73256403,"06/24/2024",,"17 Hillside Ave",4,"No","WHS",5000.00,4900.00,6500.00,2813,,"09/19/2024","09/19/2024"
73256401,"06/24/2024",,"249 Marion Street U:3",2,,,3300.00,3350.00,3425.00,800,,"07/09/2024","07/09/2024"
73256399,"06/24/2024",,"9 Ash Street U:9",3,,,4000.00,4000.00,4000.00,1581,,"06/28/2024","06/28/2024"
73256398,"06/24/2024",,"20 Orleans Street U:401",2,,,3250.00,3250.00,3500.00,785,,"08/19/2024","08/12/2024"
73256395,"06/24/2024",,"176 Dorchester U:2",3,"No",,4600.00,4600.00,4800.00,1300,,"07/22/2024","07/22/2024"
73256393,"06/24/2024",,"41 Monument Square U:1",2,"No",,3600.00,3600.00,3600.00,1450,,"06/27/2024","06/27/2024"
73256391,"06/24/2024",,"139 5th Street U:B",2,,,3700.00,3900.00,3900.00,900,,"07/04/2024","07/02/2024"
73256390,"06/24/2024",,"210 South U:43",2,,,4200.00,4200.00,4200.00,1368,,"07/10/2024","07/10/2024"
73256383,"06/24/2024",,"525 E First U:3",1,,,3300.00,3100.00,3100.00,650,,"06/28/2024","06/28/2024"
73256381,"06/24/2024",,"65 Presidents Ave U:1R",1,"No",,1895.00,1895.00,1960.00,750,,"07/22/2024","07/13/2024"
73256380,"06/24/2024",,"21 Bradford",4,"Yes","Scituate High",5250.00,5250.00,5250.00,2750,,"07/03/2024","07/03/2024"
73256378,"06/24/2024",,"42 Chauncy U:5A",1,"No",,3300.00,3300.00,3300.00,874,,"06/28/2024","07/01/2024"
73256373,"06/24/2024",,"156 CULLINANE DRIVE U:Single Fam.",2,"No","MarlboroAssabet",2300.00,2300.00,2450.00,816,,"08/11/2024","07/27/2024"
73256371,"06/24/2024",,"36 Appleton U:4",1,"No",,3500.00,3500.00,3500.00,574,,"07/12/2024","06/28/2024"
73256368,"06/24/2024",,"685 Massachusetts Avenue U:B",2,,,3600.00,3550.00,3550.00,965,,"08/05/2024","07/18/2024"
73256367,"06/24/2024",,"242 Shawmut Ave U:Apt 1B",2,"No",,5750.00,5750.00,5750.00,1396,,"07/31/2024","07/31/2024"
73256357,"06/23/2024",,"8 Langmaid Ave U:21",1,,,2350.00,2450.00,2450.00,650,,"07/14/2024","07/14/2024"
73256354,"06/23/2024",,"306 Blisswood Village Dr U:306",2,"No",,2100.00,1800.00,1800.00,1060,,"07/21/2024","07/21/2024"
73256353,"06/23/2024",,"45 Province St U:1907",0,,,3500.00,3500.00,3500.00,535,,"07/19/2024","07/12/2024"
73256348,"06/23/2024",,"104 Lexington St U:2",3,"No","Lawrence High",2650.00,2650.00,2650.00,1062,,"08/07/2024","08/07/2024"
73256346,"06/23/2024",,"705 Massachusetts Ave U:1",1,,,2000.00,2000.00,2000.00,881,,"07/12/2024","07/12/2024"
73256345,"06/22/2024",,"608 Massachusetts Ave U:6",2,,,3800.00,3800.00,3800.00,1145,,"07/06/2024","06/29/2024"
73256344,"06/23/2024",,"45 Upland",4,"No",,4900.00,5000.00,5000.00,1664,,"07/23/2024","07/23/2024"
73256341,"06/23/2024",,"57 Savin Hill U:4",3,,,4600.00,4500.00,4500.00,1587,,"07/11/2024","06/27/2024"
73256339,"06/23/2024",,"101 W. Springfield St U:4",1,"No",,2600.00,2600.00,2600.00,600,,"07/06/2024","07/01/2024"
73256335,"06/23/2024",,"362 Commonwealth U:5G",1,,,3750.00,3750.00,3750.00,627,,"07/15/2024","07/15/2024"
73256331,"06/23/2024",,"483 Beacon St U:26",1,,,3000.00,3000.00,3000.00,525,,"07/01/2024","07/01/2024"
73256327,"06/23/2024",,"11 Swains Pond U:11",3,,,2975.00,2975.00,3000.00,1200,,"07/20/2024","07/20/2024"
73256326,"06/23/2024",,"184-186 Orange St U:2",2,"No",,3000.00,3000.00,3200.00,1150,,"08/06/2024","07/23/2024"
73256325,"06/23/2024",,"224 Jamaicaway U:4",2,,,3025.00,2995.00,3200.00,1100,,"07/14/2024","07/14/2024"
73256322,"06/23/2024",,"9 Swains Pond Ave U:9",3,,,3175.00,3175.00,3200.00,1200,,"07/26/2024","07/26/2024"
73256312,"06/23/2024",,"16 Powder House Blvd U:1",3,,,3900.00,3900.00,3900.00,1296,,"07/09/2024","07/09/2024"
73256304,"06/23/2024",,"74 Mount Vernon U:504",2,,,2600.00,2700.00,2700.00,0,,"06/23/2024","06/23/2024"
73256298,"06/23/2024",,"208 Rawson Road U:3",4,,"BHS",6075.00,5200.00,5400.00,1900,,"08/02/2024","08/02/2024"
73256296,"06/23/2024",,"337 E St U:3",2,,,3600.00,3600.00,3600.00,809,,"06/25/2024","06/25/2024"
73256293,"06/23/2024",,"15 Beckler Ave U:1",1,,,2600.00,2600.00,2600.00,650,,"07/01/2024","07/01/2024"
73256291,"06/23/2024",,"1122 Water Street U:2",2,"No",,1800.00,1800.00,1800.00,1000,,"08/23/2024","08/23/2024"
73256286,"06/23/2024",,"3920 Mystic Valley Pkwy U:724",2,,,3500.00,3000.00,3000.00,1229,,"07/12/2024","06/29/2024"
73256280,"06/23/2024",,"859 Massachusetts Ave U:1",2,"No",,2700.00,2700.00,2700.00,850,,"06/28/2024","06/28/2024"
73256275,"06/23/2024",,"12 Wheatland U:2",2,"No",,2500.00,2500.00,2600.00,1000,,"08/26/2024","08/26/2024"
73256272,"06/23/2024",,"15 M U:2",2,,,3700.00,3700.00,3700.00,900,,"07/08/2024","07/08/2024"
73256270,"06/23/2024",,"764 Columbia Road U:3",3,,,4200.00,4400.00,4400.00,1300,,"07/22/2024","07/22/2024"
73256268,"06/23/2024",,"16 Miner St U:203",2,"No",,4650.00,4790.00,5250.00,990,,"08/13/2024","08/13/2024"
73256265,"06/23/2024",,"600 Washington St U:8",1,,,2895.00,2895.00,2895.00,1200,,"07/08/2024","07/08/2024"
73256261,"06/23/2024",,"18A Silver Lake Ave U:A",1,"No",,1900.00,1900.00,1900.00,745,,"07/02/2024","07/02/2024"
73256256,"06/23/2024",,"54 Savin Ave U:3",1,"No",,2000.00,2000.00,2000.00,700,,"07/18/2024","07/18/2024"
73256253,"06/23/2024",,"53 Jay U:1",2,,,5250.00,5000.00,5000.00,1479,,"06/28/2024","06/28/2024"
73256251,"06/21/2024",,"2 Hawthorne Pl U:7B",0,,,2350.00,2350.00,2350.00,546,,"07/22/2024","07/22/2024"
73256250,"06/23/2024",,"18 Dale Street U:3B",3,"No","AHS",3400.00,3400.00,3400.00,1772,,"07/04/2024","07/04/2024"
73256248,"06/22/2024",,"24 Christian St",3,,,3300.00,3300.00,3300.00,1469,,"07/27/2024","07/27/2024"
73256243,"06/22/2024",,"32 Annese Rd U:4",2,,,2600.00,2600.00,2600.00,750,,"07/12/2024","07/12/2024"
73256241,"06/22/2024",,"60 Gumpus Rd U:60",3,,,3400.00,3400.00,3400.00,2056,,"07/11/2024","07/11/2024"
73256240,"06/22/2024",,"170 Gore Street U:410",1,"No",,3000.00,3000.00,3000.00,642,,"07/06/2024","07/06/2024"
73256235,"06/22/2024",,"27 Walnut U:1",1,,,1800.00,1800.00,1800.00,600,,"06/26/2024","06/26/2024"
73256228,"06/22/2024",,"56 Sudan St U:1",2,"No",,3400.00,3400.00,3400.00,961,,"06/30/2024","06/30/2024"
73256223,"06/22/2024",,"1736 Beacon St. U:1",1,"No",,3250.00,3250.00,3250.00,900,,"07/26/2024","07/26/2024"
73256220,"06/22/2024",,"176 Parker U:0000",4,"No","South",6300.00,6200.00,6200.00,2002,,"06/27/2024","06/27/2024"
73256219,"06/22/2024",,"77A Swan St U:2",3,"No","Everett High",3000.00,3000.00,3000.00,1000,,"07/12/2024","07/12/2024"
73256211,"06/22/2024",,"43 W Newton St U:2-16",1,"No",,3500.00,3500.00,3500.00,619,,"06/26/2024","06/26/2024"
73256210,"06/22/2024",,"63 Clifton St U:3",1,,,1950.00,1850.00,2100.00,550,,"09/06/2024","09/06/2024"
73256207,"06/22/2024",,"4 Marshall Street U:0",3,,,4450.00,4300.00,4300.00,1360,,"06/26/2024","06/26/2024"
73256205,"06/22/2024",,"12 Curtis St U:1",2,,,2100.00,2100.00,2100.00,960,,"07/09/2024","07/09/2024"
73256201,"06/22/2024",,"163 West Newton U:1",2,"No",,4000.00,4150.00,4150.00,1200,,"08/01/2024","07/25/2024"
73256196,"06/22/2024",,"141 Coolidge Ave U:718",1,"No",,2600.00,2600.00,2600.00,920,,"07/02/2024","07/02/2024"
73256194,"06/22/2024",,"639 Lincoln St U:3R",1,"No",,1800.00,1800.00,1900.00,750,,"10/01/2024","10/01/2024"
73256191,"06/22/2024",,"34 Bates Street",5,"Yes",,9000.00,9000.00,9000.00,3210,,"06/28/2024","06/28/2024"
73256181,"06/22/2024",,"16 Shadowbrook lane U:34",2,,,2380.00,2380.00,2380.00,1066,,"07/05/2024","07/05/2024"
73256167,"06/22/2024",,"126 Russell Street U:2",2,"No","North",2300.00,2300.00,2300.00,1200,,"06/27/2024","06/27/2024"
73256162,"06/22/2024",,"107 Hollingsworth Street U:#1",3,,,3000.00,3000.00,3000.00,1200,,"07/17/2024","06/23/2024"
73256157,"06/22/2024",,"53 Creighton St U:2",4,"No",,5000.00,5000.00,5000.00,1800,,"07/09/2024","07/09/2024"
73256156,"06/22/2024",,"1 Village Rock Ln U:8",2,"No",,2100.00,2100.00,2100.00,865,,"07/15/2024","07/15/2024"
73256155,"06/22/2024",,"617 Massachusetts Ave U:5",2,"No",,2800.00,2800.00,2800.00,826,,"07/15/2024","07/02/2024"
73256152,"06/22/2024",,"151 Clark Street U:1P",3,,,5600.00,5600.00,5800.00,1591,,"08/05/2024","08/05/2024"
73256150,"06/22/2024",,"1 Nassau U:2210",1,"No",,3650.00,3350.00,3350.00,585,,"08/05/2024","08/05/2024"
73256146,"06/22/2024",,"6 Franzone Drive U:B",2,"No",,1900.00,1900.00,1900.00,900,,"07/08/2024","07/08/2024"
73256142,"06/22/2024",,"38 N Bennet U:5",2,,,3900.00,3800.00,3800.00,788,,"07/01/2024","07/01/2024"
73256134,"06/22/2024",,"109 -111 Sherman U:109",2,,,2495.00,2495.00,2495.00,1600,,"09/07/2024","08/25/2024"
73256133,"06/22/2024",,"86 Baldwin Street U:4",1,,,1525.00,1525.00,1525.00,500,,"07/11/2024","06/28/2024"
73256131,"06/22/2024",,"210 Hancock St U:210",2,,,2850.00,2850.00,3200.00,1300,,"09/19/2024","09/19/2024"
73256130,"06/22/2024",,"62 Cable Ave U:B",2,"Yes",,1825.00,1825.00,1850.00,1022,,"07/27/2024","07/27/2024"
73256125,"06/22/2024",,"81-83 Union St U:3",2,"No",,2450.00,2450.00,2450.00,1100,,"07/13/2024","07/13/2024"
73256120,"06/22/2024",,"142 West 3rd U:1",3,,,4800.00,4800.00,4800.00,1300,,"06/30/2024","06/30/2024"
73256115,"06/22/2024",,"1636 Columbia Rd U:3",3,,,5000.00,5000.00,5000.00,1200,,"07/04/2024","07/04/2024"
73256112,"06/22/2024",,"28 Piedmont St U:28",2,,,4000.00,4000.00,4200.00,900,,"06/30/2024","06/30/2024"
73256108,"06/22/2024",,"76 Wallis U:2",3,"No",,2275.00,2250.00,2250.00,900,,"07/03/2024","07/03/2024"
73256089,"06/22/2024",,"34 Cross St U:2",3,"No",,2200.00,2200.00,2200.00,1200,,"07/25/2024","07/25/2024"
73256082,"06/21/2024",,"8-10 Museum Way U:807",1,"No",,3250.00,3250.00,3250.00,663,,"07/09/2024","07/09/2024"
73256079,"06/21/2024",,"131 Tremont Street U:7C",1,"No",,2900.00,2900.00,2900.00,538,,"08/07/2024","08/07/2024"
73256077,"06/21/2024",,"11 Story St U:21",2,"No",,3850.00,3850.00,3950.00,859,,"07/19/2024","07/19/2024"
73256071,"06/21/2024",,"469 Sea St U:1",1,"No",,2150.00,2150.00,2150.00,600,,"07/06/2024","07/06/2024"
73256069,"06/21/2024",,"8 Cedar St U:1",2,,,1900.00,1900.00,1900.00,860,,"07/20/2024","07/20/2024"
73256065,"06/21/2024",,"55 Crawford St. U:2",3,,,3400.00,3400.00,3400.00,1595,,"07/30/2024","07/25/2024"
73256057,"06/21/2024",,"40 Champney St. U:PH3",3,,,4800.00,4795.00,4800.00,1467,,"07/22/2024","07/22/2024"
73256056,"06/21/2024",,"12 Plymouth St U:u2",2,"No",,2500.00,2400.00,2600.00,950,,"08/31/2024","08/31/2024"
73256053,"06/21/2024",,"81 Main U:2",1,"Yes","NoMiddlesexReg",1000.00,1000.00,1000.00,1600,,"07/25/2024","07/25/2024"
73256048,"06/21/2024",,"88 Waltham St. U:3",0,,,2050.00,1995.00,1995.00,313,,"07/14/2024","07/01/2024"
73256047,"06/21/2024",,"466 Park Ave U:2",3,"No",,2500.00,2500.00,2500.00,1700,,"07/12/2024","07/12/2024"
73256043,"06/21/2024",,"141 High St U:2",2,"No",,2300.00,2300.00,2300.00,1200,,"07/31/2024","07/22/2024"
73256037,"06/21/2024",,"30 Westgate Rd U:6",2,,,2400.00,2400.00,2400.00,775,,"07/29/2024","07/29/2024"
73256033,"06/21/2024",,"178 Thornton U:2",2,"Yes",,3100.00,3100.00,3100.00,1277,,"07/05/2024","07/05/2024"
73256031,"06/21/2024",,"40-50 Blaney U:1",1,"No",,2395.00,2395.00,2395.00,650,,"07/07/2024","07/07/2024"
73256020,"06/21/2024",,"63 Pinckney U:3",3,,,3200.00,3300.00,3300.00,1300,,"08/01/2024","08/01/2024"
73256018,"06/21/2024",,"27 Tayla Drive U:1",1,"No",,2195.00,2195.00,2495.00,1000,,"07/29/2024","07/29/2024"
73256012,"06/21/2024",,"157 Clay Street U:157",3,"No",,3900.00,3900.00,3900.00,1671,,"07/27/2024","07/27/2024"
73256011,"06/21/2024",,"24 Pond Street",3,,,2500.00,2500.00,2500.00,2762,,"07/16/2024","07/16/2024"
73256010,"06/21/2024",,"208A Washington Street U:3",1,,,2100.00,2100.00,2100.00,550,,"07/02/2024","07/02/2024"
73256000,"06/21/2024",,"27 West St U:6",2,,,4000.00,3800.00,3800.00,900,,"06/30/2024","06/30/2024"
73255996,"06/21/2024",,"47 Princeton St U:2",4,"No",,4400.00,4400.00,4500.00,2031,,"08/01/2024","08/01/2024"
73255995,"06/21/2024",,"9 Anderson U:5R",1,"No",,3000.00,3000.00,3400.00,900,,"08/28/2024","08/28/2024"
73255994,"06/21/2024",,"8 Garrison U:705",0,"No",,2300.00,2300.00,2300.00,370,,"07/10/2024","07/10/2024"
73255990,"06/21/2024",,"15 N Beacon St U:809",2,,,3195.00,3195.00,3395.00,810,,"07/24/2024","07/17/2024"
73255987,"06/21/2024",,"118-120 Spring Street U:2",4,"No",,5700.00,5500.00,5500.00,1949,,"06/30/2024","06/30/2024"
73255986,"06/21/2024",,"11 Davis Road U:B10",1,"No","AB Regional",1800.00,1800.00,1800.00,731,,"07/02/2024","06/25/2024"
73255985,"06/21/2024",,"3193 Washington Street U:210",2,"No",,3300.00,3300.00,3600.00,870,,"07/30/2024","07/30/2024"
73255984,"06/21/2024",,"854 Massachusetts Ave U:12",1,,,3000.00,3000.00,3000.00,702,,"06/26/2024","06/26/2024"
73255980,"06/21/2024",,"405 Great Road U:8",1,"No","ABHS",2200.00,2200.00,2200.00,818,,"08/11/2024","08/11/2024"
73255976,"06/21/2024",,"11 Post Oak U:7",1,,,1900.00,1950.00,1950.00,698,,"07/01/2024","07/01/2024"
73255974,"06/21/2024",,"11 Burrell St U:1",3,"Yes",,3800.00,3800.00,3800.00,1055,,"07/15/2024","07/15/2024"
73255972,"06/21/2024",,"4945 Washington Street U:102",1,"No",,2450.00,2400.00,2400.00,652,,"07/15/2024","07/14/2024"
73255970,"06/21/2024",,"40 Butler U:403",1,,,2080.00,2080.00,2080.00,750,,"07/03/2024","07/03/2024"
73255969,"06/21/2024",,"621 Massachusetts Ave U:3",3,"No",,4650.00,4650.00,4650.00,1100,,"07/11/2024","07/11/2024"
73255959,"06/21/2024",,"172 Nesmith St U:3",2,,,1900.00,1900.00,1900.00,650,,"07/17/2024","07/17/2024"
73255952,"06/21/2024",,"8 Treetop Park U:8",2,"No",,2950.00,2950.00,2950.00,1284,,"07/08/2024","07/08/2024"
73255951,"06/21/2024",,"30 Sterling U:2",2,"No",,3000.00,3000.00,3100.00,9999,,"08/14/2024","08/14/2024"
73255950,"06/21/2024",,"209 Tinkham Street U:G1",0,,,170.00,200.00,200.00,0,,"08/18/2024","08/18/2024"
73255949,"06/21/2024",,"209 Tinkham U:G2",0,,,200.00,200.00,200.00,0,,"07/07/2024","07/07/2024"
73255938,"06/21/2024",,"74 Reservoir Street",5,"Yes","Algonquin",10000.00,6500.00,6500.00,5381,,"07/16/2024","07/08/2024"
73255932,"06/21/2024",,"11 Monument Ave U:2",3,,,2200.00,2500.00,2500.00,1125,,"07/26/2024","07/26/2024"
73255930,"06/21/2024",,"1 Nevins Hill Way U:406",1,"No",,3500.00,3650.00,3650.00,814,,"08/04/2024","08/04/2024"
73255927,"06/21/2024",,"17 Chestnut U:1",0,"Partial",,2400.00,2400.00,2500.00,500,,"09/06/2024","09/06/2024"
73255915,"06/21/2024",,"1718 Commonwealth Ave U:7",2,,,3400.00,3150.00,3400.00,766,,"07/16/2024","07/16/2024"
73255907,"06/06/2024",,"20 Emil U:4",2,,,1350.00,1350.00,1350.00,800,,"07/08/2024","07/08/2024"
73255900,"06/21/2024",,"134 Edenfield Ave U:1",3,,"WHS",4600.00,4900.00,4900.00,2407,,"07/10/2024","06/27/2024"
73255895,"06/21/2024",,"75 Park Street U:8",0,,,2100.00,2000.00,2000.00,395,,"07/23/2024","07/23/2024"
73255894,"06/21/2024",,"5 Dennett St U:5",2,"No",,2650.00,2650.00,2650.00,966,,"07/11/2024","07/11/2024"
73255893,"06/21/2024",,"50 High Street U:1",2,,,1600.00,1600.00,1600.00,864,,"07/10/2024","07/10/2024"
73255892,"06/21/2024",,"1 Franklin St U:3008",2,"No",,8500.00,8500.00,9000.00,1566,,"09/29/2024","09/16/2024"
73255889,"06/21/2024",,"278 Beacon U:66",2,,,3900.00,3550.00,3900.00,1033,,"09/03/2024","09/03/2024"
73255884,"06/21/2024",,"635 Main street U:TH9",3,"No",,5000.00,5000.00,5400.00,2495,,"08/29/2024","08/29/2024"
73255882,"06/21/2024",,"84 Edwards U:3",2,,,1950.00,1950.00,1950.00,800,,"07/18/2024","07/18/2024"
73255881,"06/21/2024",,"281 E ST U:3",2,"No",,3000.00,3000.00,3000.00,750,,"06/29/2024","06/29/2024"
73255880,"06/21/2024",,"21 Appleton St U:1",3,,,3800.00,3800.00,38000.00,1200,,"08/01/2024","08/01/2024"
73255879,"06/21/2024",,"210 South St U:11-3",1,"No",,3600.00,3600.00,3600.00,1119,,"07/02/2024","07/02/2024"
73255878,"06/21/2024",,"17 Sheafe U:5",2,,,3850.00,3850.00,3850.00,99999,,"07/22/2024","07/22/2024"
73255876,"06/21/2024",,"14 Evergreen Ave",4,,,6500.00,6500.00,6700.00,2672,,"08/16/2024","08/16/2024"
73255874,"06/21/2024",,"37 Rumford St U:.",4,"No",,6800.00,6800.00,6800.00,2500,,"07/18/2024","07/10/2024"
73255873,"06/21/2024",,"10 Florence St U:408",1,,,2395.00,2395.00,2395.00,678,,"08/01/2024","08/01/2024"
73255869,"06/21/2024",,"7 Cameron U:208",2,"No",,4450.00,4450.00,4450.00,1048,,"08/05/2024","08/05/2024"
73255865,"06/21/2024",,"3193 Washington St. U:309",2,"No",,2800.00,2800.00,3875.00,940,,"08/07/2024","08/07/2024"
73255860,"06/21/2024",,"218 North St U:5F",1,,,2300.00,2300.00,2500.00,9999,,"08/17/2024","08/17/2024"
73255853,"06/21/2024",,"872 Mass Ave U:311",1,"No",,2850.00,2850.00,2850.00,550,,"07/13/2024","07/13/2024"
73255852,"06/21/2024",,"77 New U:322",0,"No",,2800.00,2800.00,2800.00,444,,"08/30/2024","08/30/2024"
73255845,"06/21/2024",,"8 Chiswick Rd U:6",1,,,1950.00,1950.00,1950.00,582,,"06/23/2024","06/23/2024"
73255832,"06/21/2024",,"1 Nevins Hill Way U:506",1,"No",,3500.00,3500.00,3500.00,814,,"07/21/2024","07/21/2024"
73255829,"06/21/2024",,"274 Main St",1,"No",,2000.00,2000.00,2000.00,1200,,"07/12/2024","07/12/2024"
73255812,"06/21/2024",,"49 Ocean Rd N",2,"Yes","DHS",2300.00,2300.00,2300.00,760,,"06/29/2024","06/27/2024"
73255808,"06/21/2024",,"626 Washington Street U:#3",2,,,4600.00,4600.00,4400.00,1369,,"07/04/2024","07/04/2024"
73255807,"06/21/2024",,"5 Colonial Village Dr U:8",2,"No",,2400.00,2400.00,2400.00,630,,"07/19/2024","07/15/2024"
73255800,"06/21/2024",,"27 E Concord U:1",1,,,2500.00,2500.00,2500.00,700,,"07/12/2024","07/12/2024"
73255789,"06/21/2024",,"2 Knollwood Ave",3,,"WHS",4500.00,4500.00,4700.00,1480,,"08/28/2024","08/28/2024"
73255787,"06/21/2024",,"950 Massachusetts Avenue U:320",1,"No",,2795.00,2795.00,2900.00,586,,"08/03/2024","07/25/2024"
73255784,"06/21/2024",,"226 River Street U:G",1,"No",,2500.00,2500.00,2500.00,448,,"07/03/2024","07/03/2024"
73255779,"06/21/2024",,"9 FITCH COURT U:A",4,"No",,4700.00,4500.00,4250.00,2360,,"07/17/2024","07/03/2024"
73255770,"06/21/2024",,"27 Roundhouse Road U:27",2,,,2300.00,2300.00,2800.00,1056,,"09/25/2024","09/25/2024"
73255762,"06/21/2024",,"155 Salem St U:5",1,,,2400.00,2400.00,2800.00,9999,,"07/29/2024","07/29/2024"
73255760,"06/21/2024",,"16 Indian Dawn U:16",2,,"Wayland High",4000.00,4000.00,4600.00,2115,,"08/19/2024","08/17/2024"
73255753,"06/21/2024",,"1 Carey Cir U:212",2,,,2600.00,2600.00,2600.00,1220,,"09/03/2024","08/19/2024"
73255739,"06/21/2024",,"45-47 Dartmouth St U:45",3,,,3150.00,3195.00,3700.00,1200,,"09/30/2024","09/28/2024"
73255736,"06/21/2024",,"23A Cliff Road U:23A",1,"No",,2200.00,2200.00,2200.00,560,,"07/03/2024","07/03/2024"
73255733,"06/21/2024",,"330 Linwood U:2",2,"No",,3200.00,3200.00,3200.00,1300,,"07/08/2024","06/28/2024"
73255728,"06/21/2024",,"61 Western Avenue U:1",2,"No","GHS",2100.00,2100.00,2100.00,973,,"06/26/2024","06/26/2024"
73255723,"06/20/2024",,"18 Henshaw Terrace U:B",2,"No",,2600.00,2600.00,3000.00,1350,,"08/15/2024","08/15/2024"
73255703,"06/21/2024",,"8 Hickory St",4,,"LHS",4950.00,4950.00,5000.00,2138,,"07/07/2024","07/07/2024"
73255700,"06/21/2024",,"600 Governors Dr. U:20",2,"No",,2400.00,2400.00,2500.00,782,,"07/18/2024","07/18/2024"
73255699,"06/21/2024",,"250 Shawmut Ave U:3",1,"No","Quincy Upper",2450.00,2350.00,2350.00,600,,"08/01/2024","08/01/2024"
73255677,"06/20/2024",,"19 Baldwin Rd",4,"Yes",,8000.00,8000.00,8000.00,3800,,"08/03/2024","07/21/2024"
73255673,"06/20/2024",,"1600 Beacon St U:205",1,,,2900.00,2900.00,2900.00,748,,"06/25/2024","06/25/2024"
73255664,"06/20/2024",,"133 Beaconsfield U:21",2,"Partial",,3250.00,3150.00,3150.00,712,,"07/05/2024","06/21/2024"
73255661,"06/20/2024",,"11 Old Colony Ln U:9",1,,,2175.00,2175.00,2250.00,605,,"07/25/2024","07/25/2024"
73255656,"06/20/2024",,"798 Dorchester Ave U:3",2,,,3200.00,3200.00,3200.00,922,,"07/15/2024","07/15/2024"
73255654,"06/20/2024",,"29 Rutland Square U:4",2,,,3250.00,3250.00,3400.00,760,,"08/05/2024","08/05/2024"
73255647,"06/20/2024",,"164 Cottage Street U:6",1,,,1918.00,1918.00,1918.00,600,,"07/02/2024","06/30/2024"
